field_id,crop,variety,soil_type,planting_date,harvest_date,fertilizer_kg_ha,pesticide_l_ha,yield_kg_ha
134,Paddy,A,clay,2021-03-10,2021-07-01,166.57,28.71,5958.8
180,Paddy,C,loam,2000-05-07,2000-08-18,177.85,27.71,5983.6
2,Cotton,A,sandy,2003-01-20,2003-05-15,142.79,46.44,2535.48
115,Maize,A,clay,2019-12-30,2020-05-21,152.5,0.19,5186.21
107,Cotton,B,clay,2014-05-28,2014-09-25,117.04,11.81,2422.39
12,Jowar,A,loam,1998-12-05,1999-03-15,51.34,15.94,2616.42
28,Paddy,C,sandy,1998-07-12,1998-10-24,197.94,46.41,5611.5
10,Maize,C,loam,2017-05-31,2017-09-24,70.68,5.09,3836.54
24,Paddy,C,clay,2021-01-11,2021-05-09,52.66,37.4,5857.18
166,Jowar,A,sandy,2004-08-05,2004-12-22,117.26,42.49,3245.62
167,Paddy,C,sandy,2003-10-02,2004-01-01,128.64,14.94,5421.38
173,Paddy,C,clay,2001-12-26,2002-04-25,103.1,8.53,6245.08
146,Cotton,A,sandy,2019-06-26,2019-11-02,136.02,15.21,2176.71
163,Maize,A,sandy,2022-04-25,2022-08-21,149.6,30.54,4657.25
88,Cotton,B,clay,2023-12-08,2024-03-16,164.25,19.63,1996.86
122,Cotton,B,loam,2008-07-12,2008-11-07,109.11,45.45,3004.16
117,Paddy,C,loam,2003-01-31,2003-05-08,56.29,18.17,6792.63
20,Cotton,B,loam,2001-06-04,2001-10-25,172.65,18.95,2625.38
189,Paddy,C,loam,2021-02-17,2021-07-12,149.23,33.84,5595.79
111,Maize,B,clay,1998-04-16,1998-07-15,137.31,25.02,5363.73
138,Cotton,B,sandy,2023-07-10,2023-11-06,137.77,25.87,2735.46
28,Paddy,B,loam,2018-01-19,2018-06-10,120.28,39.09,4836.79
186,Paddy,C,sandy,2023-06-21,2023-09-28,181.21,6.81,7147.76
175,Maize,A,loam,2003-06-25,2003-09-29,196.28,39.96,5525.62
179,Cotton,B,loam,2018-05-09,2018-09-19,112.03,13.88,2921.32
77,Cotton,C,loam,2023-07-16,2023-11-03,50.29,26.84,2034.22
139,Jowar,A,loam,2002-09-30,2003-01-27,192.57,17.25,2881.77
112,Paddy,B,clay,2006-02-13,2006-07-01,164.44,39.85,6541.07
106,Maize,A,sandy,2017-03-18,2017-06-27,155.76,20.49,4510.72
195,Maize,C,clay,2021-10-10,2022-02-27,76.65,49.69,3911.23
87,Maize,B,sandy,2008-02-19,2008-07-16,57.58,14.82,4139.04
128,Maize,B,sandy,2001-08-05,2001-11-23,98.17,11.75,4255.28
189,Cotton,C,clay,2007-09-05,2007-12-20,97.37,23.63,2153.5
133,Paddy,C,sandy,2015-02-26,2015-07-16,144.49,32.01,6601.59
52,Jowar,A,sandy,1999-09-07,2000-02-04,180.12,17.09,2678.98
26,Maize,B,clay,2004-03-12,2004-06-17,169.25,5.96,5949.19
52,Maize,A,loam,2023-05-11,2023-09-11,178.77,17.32,5498.01
1,Maize,C,sandy,2015-04-28,2015-08-31,69.45,28.06,3804.08
192,Jowar,C,clay,2016-01-15,2016-05-25,188.06,35.67,3636.0
10,Paddy,C,loam,2011-12-05,2012-04-10,182.03,27.41,6121.44
86,Maize,B,sandy,1998-10-28,1999-03-01,166.95,12.55,5560.97
113,Paddy,B,sandy,2004-07-15,2004-10-17,109.34,32.67,6583.93
31,Jowar,A,loam,2005-07-10,2005-10-17,125.06,3.04,3238.86
65,Paddy,A,loam,2021-10-20,2022-01-26,63.71,15.96,4904.72
69,Maize,A,loam,2001-04-06,2001-07-13,53.4,25.17,5416.9
181,Paddy,B,sandy,1998-06-05,1998-09-25,76.61,33.89,4543.28
67,Jowar,C,clay,2022-11-29,2023-04-24,187.5,14.29,3105.79
5,Paddy,B,sandy,2019-05-15,2019-10-01,124.91,11.64,6122.83
79,Jowar,A,clay,2000-03-17,2000-07-31,67.98,32.58,2412.14
39,Maize,C,clay,2018-01-18,2018-05-27,108.91,0.31,4789.71
69,Maize,C,sandy,1998-03-06,1998-08-03,179.3,47.36,4644.38
165,Maize,A,sandy,2001-02-14,2001-05-29,168.31,35.56,5004.95
63,Maize,B,loam,1999-12-08,2000-05-06,139.68,9.36,5295.4
4,Jowar,A,sandy,2014-03-11,2014-06-14,66.5,42.07,2750.34
92,Maize,C,loam,2004-07-12,2004-12-08,57.64,36.77,4351.39
86,Paddy,C,sandy,2014-10-26,2015-02-25,103.07,9.73,5569.56
7,Jowar,B,sandy,2001-06-30,2001-10-14,177.15,35.64,3157.21
140,Jowar,B,loam,2013-02-27,2013-06-02,130.75,40.28,3347.44
97,Paddy,A,loam,2003-08-15,2003-11-28,127.92,32.14,6457.11
158,Paddy,B,loam,2012-09-12,2013-01-27,136.57,11.45,6834.26
176,Paddy,A,sandy,2008-07-02,2008-10-13,175.85,49.64,6989.52
186,Jowar,C,sandy,2018-11-09,2019-02-16,89.8,33.78,3321.24
81,Maize,C,clay,2004-03-18,2004-06-19,52.03,1.42,4424.46
36,Paddy,B,clay,2021-07-30,2021-10-31,109.04,32.82,6331.53
115,Cotton,C,clay,2021-02-17,2021-06-10,79.48,26.9,1607.86
71,Cotton,A,clay,2009-09-16,2010-01-17,79.84,32.74,2386.25
136,Maize,C,clay,1999-10-02,2000-01-13,96.11,4.05,5755.93
45,Jowar,C,loam,1999-08-11,1999-12-07,169.5,15.13,3216.07
118,Maize,C,clay,1999-08-20,1999-12-01,62.49,13.6,5106.07
29,Cotton,C,clay,2006-03-05,2006-06-22,178.39,2.71,2338.5
154,Paddy,B,clay,2005-05-26,2005-08-31,129.01,11.47,5533.95
192,Paddy,A,clay,1998-10-05,1999-02-01,80.03,38.8,6232.67
96,Jowar,B,sandy,2013-11-19,2014-03-31,191.73,2.96,3173.2
144,Jowar,A,clay,2013-11-15,2014-03-24,159.88,6.95,2198.79
187,Paddy,A,sandy,2018-11-08,2019-03-12,136.74,14.01,5476.87
123,Maize,C,loam,2023-09-28,2024-01-14,110.51,21.31,5376.73
185,Jowar,C,clay,2016-07-08,2016-10-08,105.46,0.45,2891.66
50,Jowar,B,loam,2007-10-13,2008-02-28,109.23,13.48,3886.31
171,Paddy,C,loam,2001-02-14,2001-06-27,80.93,9.84,5755.21
119,Paddy,C,clay,2017-09-04,2017-12-08,173.4,41.51,7872.38
131,Jowar,B,loam,2012-12-25,2013-04-10,190.7,33.98,3361.83
52,Paddy,B,loam,2023-12-16,2024-04-28,112.97,45.8,6189.27
126,Maize,C,clay,2001-11-29,2002-03-10,173.87,35.42,5468.15
134,Cotton,A,clay,1998-11-21,1999-04-13,172.7,16.41,2722.94
81,Jowar,B,clay,2014-11-25,2015-04-21,173.03,41.39,3377.26
181,Cotton,C,clay,2021-08-28,2021-12-29,186.49,33.35,2262.15
155,Maize,B,loam,2020-08-19,2020-12-14,143.61,33.66,4935.01
95,Maize,A,clay,2000-04-03,2000-08-26,75.57,31.8,4227.52
190,Jowar,C,clay,2007-10-25,2008-03-21,77.48,6.62,2308.13
183,Cotton,A,sandy,2014-12-23,2015-04-06,62.02,6.93,2220.03
165,Paddy,C,clay,2012-06-12,2012-09-13,190.43,41.26,6720.42
144,Paddy,B,sandy,1998-03-13,1998-07-05,192.5,48.57,5436.89
143,Paddy,C,loam,2022-03-04,2022-07-28,123.41,26.6,6488.26
18,Jowar,C,clay,2020-10-12,2021-03-02,123.34,0.3,2354.64
56,Paddy,C,clay,2014-01-26,2014-06-15,72.29,44.79,6617.53
101,Maize,C,loam,2023-08-27,2023-12-02,192.77,12.0,5306.85
133,Jowar,C,clay,2009-12-09,2010-03-21,149.46,29.41,2632.89
150,Maize,A,loam,2016-10-18,2017-01-24,98.19,8.03,4872.66
28,Paddy,C,clay,2017-12-06,2018-03-15,159.6,37.71,6167.17
71,Paddy,A,loam,1998-12-25,1999-03-26,124.59,44.34,6438.6
122,Jowar,A,loam,2000-10-16,2001-03-11,114.41,30.64,3614.95
67,Cotton,C,loam,2018-04-26,2018-08-14,64.18,0.52,2531.16
72,Cotton,A,sandy,1999-07-17,1999-10-17,77.49,49.27,2910.27
9,Cotton,B,loam,2019-06-24,2019-11-18,140.66,29.06,2642.78
167,Paddy,B,loam,2009-01-25,2009-06-01,149.85,17.85,5206.81
184,Cotton,A,sandy,2013-05-18,2013-09-23,77.58,26.99,2029.81
129,Paddy,C,clay,2003-02-07,2003-07-03,114.38,32.65,5228.47
67,Cotton,B,sandy,2013-01-14,2013-04-28,107.75,44.65,2440.99
127,Paddy,B,sandy,2004-02-14,2004-07-08,104.5,29.82,6607.48
128,Jowar,A,sandy,2015-12-07,2016-04-13,197.87,11.63,2756.31
90,Paddy,B,loam,2015-07-21,2015-11-03,66.32,39.76,5103.11
153,Cotton,B,loam,2004-02-12,2004-06-22,189.49,9.27,2487.63
175,Cotton,C,loam,1998-03-15,1998-08-03,134.11,5.58,2764.65
117,Maize,B,sandy,2003-10-07,2004-02-23,166.27,25.94,5719.0
81,Paddy,C,clay,2008-08-07,2008-12-27,186.74,5.64,7805.95
173,Cotton,B,sandy,2006-08-06,2006-11-16,107.87,43.27,2769.9
151,Maize,A,sandy,2006-10-03,2007-02-22,149.0,18.81,4223.96
71,Cotton,C,sandy,2010-11-25,2011-03-17,69.23,16.59,2096.57
20,Paddy,B,clay,2016-03-26,2016-07-07,90.45,27.66,4812.42
149,Jowar,B,clay,1999-08-04,1999-11-07,72.38,13.84,3068.11
161,Jowar,B,clay,2015-07-13,2015-10-24,111.05,36.29,3047.33
93,Paddy,B,clay,2020-09-29,2021-02-26,106.19,4.92,6204.11
27,Jowar,A,sandy,2000-05-13,2000-08-26,104.15,21.89,2641.33
68,Jowar,A,sandy,2004-04-26,2004-08-23,156.13,16.92,3512.11
29,Cotton,A,clay,2006-12-30,2007-05-14,111.43,22.16,1808.69
126,Cotton,C,clay,1998-02-02,1998-05-20,105.86,39.77,2824.55
115,Jowar,A,clay,2009-04-02,2009-07-16,115.51,18.02,3618.29
146,Jowar,B,clay,2006-04-25,2006-08-30,69.81,39.48,2317.89
168,Paddy,B,loam,2023-11-27,2024-03-12,153.48,35.78,6991.63
85,Cotton,B,sandy,2017-12-24,2018-05-02,121.5,10.86,2316.15
63,Cotton,B,sandy,2019-09-30,2020-01-31,161.42,44.47,1872.19
103,Paddy,B,sandy,2020-02-27,2020-07-06,144.05,39.2,6891.9
150,Jowar,A,clay,2002-09-21,2003-02-01,93.75,11.18,3014.7
164,Paddy,C,clay,2007-02-01,2007-06-19,199.14,19.99,5386.27
188,Cotton,C,clay,2004-08-18,2005-01-08,90.46,8.71,2485.88
179,Cotton,A,sandy,2003-12-22,2004-03-23,136.12,35.12,2381.0
141,Jowar,A,loam,2013-03-23,2013-06-24,82.64,28.99,2684.44
121,Jowar,A,sandy,2007-12-07,2008-03-14,141.48,9.76,2972.42
111,Paddy,A,sandy,2020-10-18,2021-01-31,172.97,7.31,6306.51
97,Cotton,B,clay,2020-08-14,2020-12-01,102.22,28.88,2144.9
26,Jowar,A,loam,2005-06-01,2005-10-23,173.69,22.97,2819.83
119,Cotton,B,clay,2016-03-18,2016-07-12,62.13,16.95,1832.01
197,Jowar,B,sandy,2011-12-03,2012-04-07,171.45,3.2,3156.97
105,Jowar,C,sandy,2013-03-04,2013-07-30,100.28,20.11,2099.14
44,Paddy,A,sandy,2016-03-20,2016-07-27,188.91,37.98,5141.83
131,Paddy,C,loam,1998-05-21,1998-09-29,119.71,25.08,4814.52
8,Cotton,B,loam,2000-11-12,2001-03-04,91.64,28.91,3384.11
113,Cotton,C,clay,2000-09-19,2001-01-30,195.37,41.11,2544.14
178,Jowar,B,loam,2019-05-24,2019-10-13,84.99,43.54,3013.0
161,Maize,C,sandy,2004-08-31,2004-12-10,99.41,12.39,5146.97
100,Paddy,B,loam,2013-12-15,2014-05-07,110.79,20.1,6017.17
193,Cotton,C,loam,2011-10-04,2012-01-13,52.8,6.95,2372.54
45,Paddy,B,clay,2004-01-27,2004-06-05,63.59,40.56,5806.15
84,Cotton,C,loam,2003-06-24,2003-10-12,111.77,13.4,2301.22
172,Paddy,A,clay,2015-09-06,2015-12-17,82.22,31.79,5646.69
186,Jowar,B,sandy,2011-12-20,2012-04-29,192.49,46.11,2782.89
31,Jowar,B,clay,2009-06-11,2009-11-05,177.01,19.71,2951.46
35,Jowar,A,clay,2009-05-09,2009-09-04,157.74,1.44,2843.27
17,Cotton,A,clay,2013-07-20,2013-12-11,98.68,44.71,2239.57
15,Maize,B,sandy,2018-06-27,2018-09-29,175.39,44.15,5649.32
67,Paddy,A,loam,2014-03-23,2014-07-07,173.76,36.12,6909.31
112,Paddy,C,sandy,2014-07-25,2014-11-05,160.97,17.54,6011.26
186,Jowar,B,clay,2023-11-01,2024-02-01,122.29,27.02,2712.69
50,Maize,B,loam,2019-11-23,2020-03-11,152.33,22.46,5912.98
44,Paddy,A,sandy,1999-11-27,2000-03-02,136.65,47.62,6173.65
174,Jowar,C,loam,2002-05-05,2002-08-30,87.94,27.82,3169.69
137,Paddy,A,sandy,2022-09-28,2023-02-08,175.43,15.74,6241.24
155,Maize,B,clay,2000-09-23,2001-02-12,116.1,19.17,5226.61
168,Maize,B,sandy,2014-04-20,2014-08-12,104.15,16.33,4117.97
154,Jowar,C,loam,2002-04-21,2002-08-29,182.81,43.28,3521.21
61,Paddy,C,sandy,2004-03-11,2004-06-10,172.47,14.52,6017.9
132,Maize,A,sandy,2007-10-07,2008-02-04,139.91,26.65,5465.8
135,Maize,B,sandy,2010-04-19,2010-09-08,173.8,12.14,5452.62
148,Paddy,A,loam,2000-09-18,2001-01-31,173.67,9.31,6696.16
175,Maize,C,loam,2000-09-24,2001-02-11,125.96,24.99,4194.03
195,Paddy,C,sandy,2021-08-03,2021-11-04,156.67,24.61,6550.58
84,Jowar,C,clay,2009-12-07,2010-03-17,132.29,25.94,3073.08
137,Cotton,A,sandy,2010-12-11,2011-03-16,68.23,28.13,2010.41
87,Jowar,A,sandy,2021-06-16,2021-10-19,150.29,23.37,2996.48
192,Maize,C,sandy,2011-11-14,2012-03-21,107.98,44.35,4358.3
138,Maize,C,clay,2008-05-21,2008-09-29,68.43,19.3,4704.66
159,Paddy,A,sandy,2017-03-10,2017-07-23,160.74,22.33,6546.66
19,Cotton,A,clay,2000-07-28,2000-11-02,101.9,20.15,2334.58
153,Paddy,A,loam,1999-09-02,1999-12-03,98.5,30.97,7373.62
194,Cotton,C,loam,2014-11-29,2015-04-13,133.72,7.48,2393.29
124,Maize,A,loam,1999-12-24,2000-04-07,134.66,45.11,5050.89
196,Maize,A,loam,1998-11-05,1999-03-08,86.25,28.92,5827.28
26,Jowar,C,clay,2022-11-18,2023-03-07,83.79,1.45,2138.45
85,Jowar,A,clay,2019-12-01,2020-04-01,119.52,33.54,2857.52
94,Maize,B,sandy,2018-06-26,2018-11-12,102.22,12.64,5637.11
24,Paddy,B,clay,2009-02-11,2009-06-24,195.58,18.36,6799.72
165,Jowar,C,clay,2006-07-06,2006-11-20,116.86,25.83,3103.61
11,Cotton,A,loam,2019-10-17,2020-03-15,180.75,36.71,2854.08
144,Cotton,A,loam,2011-03-27,2011-08-05,64.36,21.5,2512.81
66,Paddy,A,clay,2002-12-25,2003-05-24,174.38,24.48,6124.7
77,Jowar,A,sandy,2011-06-28,2011-10-05,101.63,17.7,2746.01
46,Paddy,A,sandy,2022-01-10,2022-05-19,91.34,19.98,4890.11
126,Cotton,C,loam,2006-04-26,2006-08-16,132.13,27.63,3086.37
193,Maize,A,loam,2013-10-04,2014-01-29,175.74,34.77,5317.91
55,Maize,C,loam,2012-05-16,2012-09-28,156.62,27.19,5196.09
105,Jowar,A,clay,2011-12-23,2012-04-03,172.83,18.34,2634.56
106,Paddy,A,clay,2007-12-17,2008-03-28,162.29,1.25,5994.97
175,Jowar,C,clay,2002-08-07,2002-12-20,141.82,10.7,3163.08
19,Cotton,A,clay,2002-05-09,2002-09-22,59.65,49.28,2365.79
178,Jowar,A,sandy,2002-10-28,2003-01-31,52.64,44.62,3221.39
19,Jowar,C,sandy,1999-06-11,1999-10-04,131.97,35.62,3372.34
130,Cotton,B,clay,2010-06-04,2010-10-14,159.47,24.84,2492.01
101,Jowar,B,clay,2010-06-15,2010-11-09,77.27,35.87,2826.5
7,Cotton,A,sandy,2022-07-28,2022-11-09,196.31,42.87,3035.68
6,Jowar,A,loam,1998-12-08,1999-05-02,150.72,7.76,3092.2
194,Maize,C,sandy,2007-10-08,2008-02-13,114.62,33.64,5849.42
188,Cotton,B,loam,2018-03-25,2018-08-05,182.25,29.84,3253.68
66,Jowar,B,loam,2021-04-15,2021-07-17,88.33,6.97,2802.56
167,Cotton,B,loam,2017-05-27,2017-10-23,95.15,24.02,2147.58
21,Cotton,B,clay,2005-02-12,2005-07-09,173.91,37.66,2542.04
147,Maize,C,loam,2008-06-12,2008-10-06,165.37,31.78,5500.92
130,Cotton,C,clay,2018-11-28,2019-03-11,187.14,17.63,2366.36
41,Paddy,C,clay,2015-11-04,2016-03-03,54.86,30.06,6113.85
94,Paddy,B,clay,2019-11-09,2020-02-22,70.56,1.96,5215.0
196,Cotton,A,clay,2023-07-08,2023-10-26,185.34,49.65,2128.17
41,Cotton,B,loam,2021-11-04,2022-04-03,143.12,18.94,2680.47
188,Maize,C,loam,2004-02-27,2004-06-27,148.55,25.22,5207.67
12,Cotton,A,clay,2020-05-22,2020-08-28,121.3,39.76,2418.33
1,Jowar,A,clay,2015-02-28,2015-07-03,161.76,39.0,3291.05
104,Maize,B,loam,2022-04-01,2022-07-29,100.7,26.42,4378.84
93,Cotton,C,clay,2023-04-10,2023-08-30,143.76,4.08,2595.63
130,Jowar,C,clay,2002-02-26,2002-06-11,66.48,19.22,2938.72
134,Paddy,B,sandy,2002-10-29,2003-03-20,193.44,19.84,6273.34
98,Jowar,C,sandy,2023-11-10,2024-02-29,61.43,18.3,2833.57
7,Paddy,C,loam,2018-10-27,2019-02-02,95.61,1.12,6608.71
80,Jowar,C,loam,2007-02-14,2007-05-28,72.29,25.74,3559.29
98,Maize,B,loam,2014-05-19,2014-09-14,165.9,13.29,6014.66
65,Jowar,B,clay,2019-11-21,2020-03-20,54.08,40.67,2306.72
22,Cotton,A,sandy,2022-08-30,2023-01-21,96.82,23.06,2533.63
177,Maize,B,sandy,2021-06-02,2021-10-23,172.37,48.91,4498.73
177,Paddy,C,loam,2021-02-14,2021-06-09,99.57,0.96,5358.68
168,Paddy,C,sandy,2012-08-22,2012-12-12,153.81,11.18,5458.23
128,Paddy,C,clay,2008-01-13,2008-04-28,100.27,40.17,6383.06
186,Cotton,A,loam,2001-08-01,2001-12-25,108.56,5.5,2701.74
150,Paddy,B,loam,2011-03-14,2011-08-09,151.31,23.87,4921.22
99,Cotton,A,loam,2020-04-25,2020-08-02,89.35,31.7,2114.82
149,Cotton,C,sandy,1998-12-14,1999-03-18,148.27,43.55,2368.78
12,Maize,C,clay,2016-01-25,2016-06-17,136.96,27.48,4772.85
13,Cotton,C,loam,2009-08-05,2009-12-14,88.5,37.1,2706.02
5,Maize,B,loam,2018-04-05,2018-08-20,91.85,19.93,5152.04
147,Cotton,B,loam,2003-02-22,2003-06-08,146.3,23.13,2377.98
137,Cotton,B,loam,1999-10-24,2000-03-22,183.53,48.48,2842.6
9,Paddy,B,clay,2008-08-02,2008-11-02,98.58,46.37,6045.38
84,Maize,A,clay,2013-12-28,2014-04-04,135.43,20.99,4844.48
118,Jowar,A,sandy,2004-05-15,2004-10-09,140.17,5.55,2606.0
176,Maize,B,clay,2002-12-29,2003-04-21,78.61,41.58,4068.56
6,Jowar,C,loam,2010-08-30,2010-12-19,86.71,13.75,3121.21
122,Paddy,C,clay,2009-04-24,2009-08-04,172.96,29.61,5925.23
16,Cotton,C,sandy,2013-09-10,2013-12-19,122.19,2.76,2584.37
147,Paddy,B,clay,2003-01-30,2003-05-30,121.58,16.09,5961.28
48,Maize,C,clay,2016-10-13,2017-02-05,186.09,5.17,5107.09
100,Maize,C,clay,2014-10-04,2015-02-03,157.07,18.4,4717.93
99,Maize,C,clay,2002-03-22,2002-07-15,164.54,25.22,5729.8
39,Maize,C,sandy,2004-05-10,2004-09-11,64.47,24.31,4006.69
107,Maize,A,sandy,2016-01-14,2016-06-05,189.74,7.51,5693.54
83,Paddy,A,sandy,2002-07-16,2002-11-07,101.54,2.65,5994.29
81,Paddy,B,sandy,2022-01-22,2022-05-30,138.46,29.66,6459.9
36,Paddy,A,loam,2005-10-13,2006-02-04,186.71,40.51,6469.86
135,Jowar,B,clay,1998-09-18,1998-12-26,57.29,22.11,3066.81
28,Paddy,C,clay,2018-04-21,2018-09-06,50.19,6.31,5947.33
142,Jowar,B,sandy,1998-04-05,1998-09-01,160.4,41.62,3018.33
129,Paddy,C,clay,2009-01-25,2009-05-15,140.83,7.6,4797.24
2,Cotton,C,clay,2011-01-12,2011-05-07,189.94,25.89,2616.01
101,Cotton,B,sandy,2006-11-19,2007-04-18,104.25,4.4,2825.6
41,Cotton,C,sandy,1999-11-03,2000-03-17,165.83,3.27,1871.73
85,Maize,C,clay,2023-09-08,2023-12-24,146.94,13.82,4403.04
128,Maize,B,sandy,1998-08-04,1998-11-17,173.83,1.58,5250.73
178,Cotton,A,sandy,2021-12-10,2022-05-07,171.09,27.77,2173.81
172,Jowar,B,clay,2020-04-25,2020-07-27,81.97,38.88,2823.17
113,Paddy,B,sandy,2010-10-18,2011-02-07,120.0,41.71,6360.09
52,Paddy,A,loam,2016-08-10,2016-11-11,50.17,14.33,5766.16
81,Paddy,A,sandy,2006-12-03,2007-04-06,50.65,16.5,5203.1
196,Cotton,C,loam,2015-08-17,2015-11-19,90.24,47.54,2031.44
1,Paddy,B,loam,2021-10-07,2022-01-28,55.25,16.93,5747.05
199,Maize,A,loam,2017-09-28,2018-01-15,171.98,31.45,4646.52
107,Maize,B,loam,2012-02-16,2012-06-04,190.49,41.11,5078.17
134,Paddy,A,loam,2016-10-12,2017-02-04,175.73,47.74,6552.88
30,Cotton,C,clay,2012-10-03,2013-02-01,142.18,38.99,2758.83
52,Maize,C,loam,2004-04-02,2004-07-09,167.24,2.78,5051.32
123,Paddy,C,clay,2012-05-27,2012-10-04,144.74,21.69,6304.31
96,Cotton,B,loam,2013-08-01,2013-12-17,173.46,14.91,2943.13
199,Jowar,B,clay,2007-07-26,2007-12-18,197.27,29.65,3141.9
76,Jowar,A,clay,2012-07-07,2012-11-06,160.34,17.04,3111.35
67,Paddy,B,sandy,2000-09-30,2001-02-01,101.41,31.41,6828.78
81,Paddy,B,loam,2014-10-23,2015-02-09,135.44,36.59,7043.01
176,Cotton,A,sandy,2000-01-05,2000-04-04,118.97,17.28,3276.11
186,Cotton,B,loam,2014-04-22,2014-09-09,173.54,13.34,2633.61
26,Paddy,C,clay,2013-05-28,2013-09-27,145.79,3.82,4699.3
68,Maize,C,loam,2010-05-22,2010-08-27,77.13,30.25,5146.25
168,Paddy,A,clay,2001-01-07,2001-05-10,95.06,7.65,5836.39
74,Maize,B,clay,2019-05-10,2019-08-24,53.81,27.13,3979.85
192,Paddy,A,sandy,2002-05-01,2002-08-19,74.55,9.12,5926.18
96,Cotton,A,sandy,1999-07-24,1999-11-23,148.65,6.84,2561.6
45,Jowar,A,clay,2018-09-17,2019-02-04,176.58,15.51,2238.81
136,Cotton,B,loam,2021-03-21,2021-07-30,113.85,31.23,2928.7
92,Paddy,C,loam,2007-12-24,2008-05-17,182.06,16.94,6455.02
58,Cotton,B,sandy,2019-12-02,2020-04-04,167.22,25.59,2365.78
191,Jowar,B,loam,2020-01-24,2020-05-15,93.46,14.51,3284.55
188,Paddy,C,clay,1999-05-23,1999-10-12,180.81,28.26,6105.52
26,Jowar,B,loam,1998-10-30,1999-01-28,189.69,44.78,2697.92
58,Paddy,A,sandy,2000-07-08,2000-10-31,102.56,34.94,5316.9
34,Paddy,C,clay,2005-05-24,2005-09-11,105.29,47.93,5745.28
61,Cotton,C,sandy,2021-04-10,2021-07-26,199.7,49.04,1954.28
1,Jowar,B,loam,2020-08-17,2021-01-13,132.27,46.29,3163.05
94,Maize,B,clay,2009-09-13,2010-01-22,179.33,17.47,5903.58
161,Jowar,C,sandy,2015-03-26,2015-08-08,69.29,5.94,2922.92
195,Jowar,B,clay,2009-06-29,2009-11-10,61.81,46.88,2727.35
133,Paddy,B,loam,2003-06-10,2003-10-20,166.53,36.49,6945.82
125,Cotton,C,clay,2014-07-24,2014-11-19,147.84,31.75,2183.85
24,Paddy,C,clay,2015-04-20,2015-09-11,180.17,48.96,6794.16
185,Maize,C,sandy,2012-07-17,2012-12-14,180.62,13.71,5772.55
10,Jowar,B,loam,2007-07-05,2007-10-27,148.06,36.51,2462.89
65,Paddy,A,sandy,2001-04-15,2001-07-25,145.09,34.82,6023.26
177,Paddy,B,loam,2000-12-30,2001-04-20,162.73,29.67,5602.39
19,Maize,A,loam,2018-03-10,2018-08-03,143.14,3.91,5330.65
171,Jowar,B,loam,2022-11-17,2023-02-18,95.55,5.36,3000.01
137,Jowar,A,clay,2007-01-05,2007-05-10,114.9,38.67,2449.26
109,Paddy,C,loam,2018-05-06,2018-08-23,117.11,29.46,4957.44
79,Paddy,C,clay,2003-09-08,2003-12-07,115.96,40.33,5966.73
130,Paddy,B,clay,2008-02-27,2008-06-14,86.91,3.87,3697.1
74,Maize,C,loam,2017-11-21,2018-04-10,184.02,23.61,5571.44
101,Paddy,B,clay,2003-05-16,2003-09-02,197.68,16.1,7110.56
116,Paddy,A,sandy,2001-11-05,2002-03-13,192.37,46.16,7084.07
18,Paddy,C,clay,2019-10-30,2020-02-23,55.34,37.84,5704.61
58,Paddy,B,sandy,2015-05-08,2015-09-22,187.98,6.34,6718.08
50,Maize,B,loam,2003-02-16,2003-06-21,114.01,20.6,5582.48
5,Maize,B,loam,2004-12-01,2005-03-26,145.67,3.87,5578.75
4,Jowar,C,sandy,2015-04-07,2015-07-26,180.3,41.1,3119.04
114,Paddy,A,sandy,1998-01-25,1998-06-20,194.55,9.11,7037.41
51,Jowar,B,sandy,2021-08-24,2022-01-20,146.02,27.51,2642.14
105,Paddy,B,loam,2004-01-14,2004-06-04,149.57,37.84,6035.13
130,Jowar,B,loam,2014-02-07,2014-06-21,193.29,13.46,3261.31
109,Jowar,B,clay,2023-02-18,2023-05-30,133.94,39.84,3759.7
40,Cotton,A,clay,2013-07-05,2013-11-16,159.43,4.93,1919.53
97,Cotton,C,loam,2011-04-27,2011-08-25,199.68,18.17,2935.68
4,Maize,B,loam,2006-08-05,2006-12-18,150.78,38.59,4793.01
109,Paddy,C,sandy,2008-11-13,2009-04-03,145.18,42.71,6057.84
155,Paddy,A,loam,2005-10-14,2006-02-05,184.48,29.41,7412.94
80,Maize,B,loam,2007-05-25,2007-09-22,56.23,38.97,4665.43
97,Jowar,C,sandy,2012-03-07,2012-07-21,100.28,14.7,2478.84
47,Jowar,C,sandy,2014-09-03,2015-01-17,75.29,20.24,3024.83
129,Maize,B,sandy,2000-12-06,2001-04-18,198.04,5.02,4709.42
45,Cotton,B,sandy,2015-02-10,2015-06-23,154.22,14.85,2573.54
180,Jowar,C,loam,2021-07-09,2021-11-11,134.07,42.18,3672.86
11,Jowar,C,loam,2021-04-13,2021-09-08,116.81,14.31,3314.11
109,Jowar,B,sandy,2018-07-06,2018-11-25,137.39,43.94,3026.97
116,Paddy,B,sandy,2007-02-01,2007-06-30,140.18,6.18,5526.46
195,Cotton,C,sandy,2017-10-21,2018-02-17,163.24,30.91,2587.52
36,Maize,A,sandy,2000-01-25,2000-04-25,156.49,23.99,4576.65
146,Jowar,B,loam,2009-01-16,2009-05-24,124.22,39.95,3307.9
89,Jowar,B,loam,2003-08-07,2003-12-27,64.05,19.72,2685.63
